s,A_x,A_y,A_z,B_x,B_y,B_z
4.280419990516093,0.20718733917448784,0.0,0.0,-0.10159022916134702,-0.12132791865645418,0.0
4.29350995990605,0.227621731578767,0.0,0.0,-0.09929610782798844,-0.12206437447717643,0.0
4.3065999292960075,0.24630686310598096,0.0,0.0,-0.09694967062667657,-0.12280073401864401,0.0
4.319689898685965,0.26340064297003835,0.0,0.0,-0.0945509319739559,-0.12353674601171624,0.0
4.332779868075923,0.27904779409499675,0.0,0.0,-0.09209991739370472,-0.12427212096000616,0.0
4.34586983746588,0.2933799794184979,0.0,0.0,-0.08959666803402432,-0.1250065305054555,0.0
4.358959806855838,0.30651633456088645,0.0,0.0,-0.08704124541282128,-0.1257396069234076,0.0
4.372049776245795,0.31856423626557917,0.0,0.0,-0.08443373638694705,-0.12647094277924426,0.0
4.385139745635753,0.3296201895713626,0.0,0.0,-0.08177425833449199,-0.12720009078127287,0.0
4.39822971502571,0.3397707556718232,0.0,0.0,-0.07906296453372852,-0.12792656386690018,0.0
4.411319684415668,0.34909347020740555,0.0,0.0,-0.07630004971524479,-0.12864983556105136,0.0
4.4244096538056255,0.3576577211585482,0.0,0.0,-0.07348575575602875,-0.129369340647132,0.0
4.437499623195583,0.3655255688223043,0.0,0.0,-0.07062037747570334,-0.1300844761913835,0.0
4.45058959258554,0.3727524992888796,0.0,0.0,-0.067704268485889,-0.1307946029610581,0.0
4.463679561975497,0.3793881086769423,0.0,0.0,-0.0647378470339384,-0.13149904727521378,0.0
4.476769531365455,0.3854767190780848,0.0,0.0,-0.0617216017722888,-0.132197103323899,0.0
4.489859500755412,0.39105792937766326,0.0,0.0,-0.058656097374691005,-0.13288803598686225,0.0
4.50294947014537,0.396167105340975,0.0,0.0,-0.05554197991100002,-0.1335710841765124,0.0
4.516039439535327,0.4008358139168989,0.0,0.0,-0.052379981883468575,-0.13424546472156157,0.0
4.529129408925285,0.40509220684885494,0.0,0.0,-0.04917092682009048,-0.13491037679755027,0.0
4.5422193783152425,0.40896135855535,0.0,0.0,-0.0459157333150424,-0.13556500689832635,0.0
4.5553093477052,0.41246556295763154,0.0,0.0,-0.04261541840324327,-0.13620853432868402,0.0
4.568399317095158,0.4156245935623302,0.0,0.0,-0.03927110015605317,-0.13684013718303648,0.0
4.581489286485115,0.41845593069949366,0.0,0.0,-0.03588399938868505,-0.13745899875861275,0.0
4.594579255875073,0.42097495940109075,0.0,0.0,-0.03245544037742444,-0.13806431433479155,0.0
4.607669225265029,0.42319514100004735,0.0,0.0,-0.028986850496526804,-0.13865529823347472,0.0
4.620759194654987,0.4251281611455521,0.0,0.0,-0.025479758700783426,-0.1392311910596522,0.0
4.633849164044944,0.4267840565717504,0.0,0.0,-0.02193579280009306,-0.1397912670073505,0.0
4.646939133434902,0.42817132262575563,0.0,0.0,-0.018356675496544465,-0.14033484110485087,0.0
4.6600291028248595,0.4292970032565469,0.0,0.0,-0.014744219181884082,-0.14086127626522377,0.0
4.673119072214817,0.4301667648869391,0.0,0.0,-0.011100319522880276,-0.14136999000455197,0.0
4.686209041604775,0.430784955333681,0.0,0.0,-0.007426947892891555,-0.14186046069124267,0.0
4.699299010994732,0.4311546487027133,0.0,0.0,-0.003726142738599818,-0.14233223319584312,0.0
4.71238898038469,0.43127767696430447,0.0,0.0,-5.245832997746427e-17,-0.14278492382181218,0.0
4.725478949774647,0.4311546487027133,0.0,0.0,0.00374933727203661,-0.14321822441346613,0.0
4.738568919164605,0.43078495533368094,0.0,0.0,0.007519689934267535,-0.14363190555726227,0.0
4.751658888554562,0.43016676488693917,0.0,0.0,0.011308854222518353,-0.14402581881584753,0.0
4.764748857944519,0.429297003256547,0.0,0.0,0.015114613482224473,-0.1443998979598516,0.0
4.7778388273344765,0.42817132262575575,0.0,0.0,0.018934749960082146,-0.1447541591890353,0.0
4.790928796724434,0.42678405657175056,0.0,0.0,0.022767056461286583,-0.14508870036088622,0.0
4.804018766114392,0.4251281611455523,0.0,0.0,0.02660934768567798,-0.1454036992698633,0.0
4.817108735504349,0.42319514100004757,0.0,0.0,0.030459471070685067,-0.14569941104314957,0.0
